NPCId,Title,GenericName,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
1502_Magistrate,@1502_Magistrate_t,@1502_Magistrate,1502_00_Magistrate,1502_01_Magistrate,1502_02_Magistrate,1502_03_Magistrate,1502_04_Magistrate,1502_05_Magistrate,,,,,,,,,,,,,,
1503_Survivalist,@1503_Survivalist_t,@1503_Survivalist,1503_00_Survivalist,1503_01_Survivalist,1503_02_Survivalist,1503_03_Survivalist,1503_04_Survivalist,,,,,,,,,,,,,,,
1504_Overseer,@1504_Overseer_t,@1504_Overseer,1504_00_Overseer,1504_01_Overseer,1504_02_Overseer,1504_03_Overseer,1504_04_Overseer,1504_05_Overseer,,,,,,,,,,,,,,
1505_Artificer,@1505_Artificer_t,@1505_Artificer,1505_00_Artificer,1505_01_Artificer,1505_02_Artificer,1505_03_Artificer,,,,,,,,,,,,,,,,
1507_Commander,@1507_Commander_t,@1507_Commander,1507_00_Commander,1507_01pre_Commander,1507_01_Commander,1507_02_Commander,1507_03_Commander,1507_04pre_Commander,1507_04_Commander,1507_05pre_Commander,1507_05_Commander,1507_06pre_Commander,1507_06_Commander,,,,,,,,,
1508_Alchemist,@1508_Alchemist_t,@1508_Alchemist,1508_00_Alchemist,1508_01pre_Alchemist,1508_01_Alchemist,1508_02_Alchemist,1508_03_Alchemist,,,,,,,,,,,,,,,
1509_Adjudicator,@1509_Adjudicator_t,@1509_Adjudicator,1509_00_Adjudicator,1509_01pre_Adjudicator,1509_01_Adjudicator,1509_02_Adjudicator,1509_03_Adjudicator,,,,,,,,,,,,,,,
1510_Barkeep,@1510_Barkeep_t,@1510_Barkeep,1510_00_Barkeep,1510_01_Barkeep,1510_02_Barkeep,,,,,,,,,,,,,,,,,
1522_Innkeep,@1522_Innkeep_t,@1522_Innkeep,1522_00_Innkeep,,,,,,,,,,,,,,,,,,,
1523_Fisher,@1523_Fisher_t,@1523_Fisher,1523_00_Fisher,1523_01_Fisher,1523_02_Fisher,,,,,,,,,,,,,,,,,
1599_Nekumanesh,@1599_Nekumanesh_t,@1599_Nekumanesh,1599_00_Nekumanesh,1599_01_Nekumanesh,,,,,,,,,,,,,,,,,,
